1、严重并发症或合并症（MCC）
表 2-1-1 严重并发症或合并症（MCC）
疾病编码 疾病名称 排除内容
Q20.200x002 先天性左心室瘘 表 2-3-174
Q20.400 双入口心室 表 2-3-174
Q20.500 房室连接不协调 表 2-3-174
Q20.500x001 心室反位 表 2-3-174
Q20.600 心耳异构 表 2-3-174
Q20.600x001 心房异构 表 2-3-174
Q20.601 先天性心耳畸形 表 2-3-174
Q20.800 心腔和心连接其他的先天性畸形 表 2-3-174
Q20.800x003 先天性小心室 表 2-3-174
Q20.801 单房心脏 表 2-3-174
Q20.802 双腔心 表 2-3-174
Q21.100 房间隔缺损 表 2-3-174
Q21.100x001 共同心房 表 2-3-174
Q21.101 中央型房间隔缺损（卵圆孔型） 表 2-3-174
Q21.102 房间隔缺损（继发孔型） 表 2-3-174
Q21.103 上腔型房间隔缺损（高位缺损或静脉窦缺损） 表 2-3-174
Q21.104 混合型房间隔缺损 表 2-3-174
Q21.105 下腔型房间隔缺损（低位缺损） 表 2-3-174
Q21.106 鲁登巴赫综合征 表 2-3-174
Q21.200 房室间隔缺损 表 2-3-174
Q21.201 Ⅰ型房间隔缺损 表 2-3-174
Q21.202 房室管型室间隔缺损 表 2-3-174
Q21.203 部分性房室隔缺损 表 2-3-174
Q21.204 过渡性房室隔缺损 表 2-3-174
Q21.205 完全性房室隔缺损 表 2-3-174
Q21.206 单心房 表 2-3-174
Q21.300 法洛[法乐]四联症 表 2-3-174
Q21.300x001 法洛四联症 表 2-3-174
Q21.300x002 法洛四联症,肺动脉瓣缺如 表 2-3-174
Q21.300x003 法洛四联症,心内膜垫缺损 表 2-3-174
Q21.400 主动脉肺动脉间隔缺损 表 2-3-174
Q21.400x001 主肺动脉窗 表 2-3-174
Q21.800 心间隔的其他先天性畸形 表 2-3-174
Q21.800x003 室间隔膜部瘤 表 2-3-174
Q21.802 室间隔膨胀瘤 表 2-3-174
Q21.804 法洛五联症 表 2-3-174
Q21.805 法洛三联症 表 2-3-174
Q22.000 肺动脉瓣闭锁 表 2-3-174
Q22.200 先天性肺动脉瓣关闭不全 表 2-3-174
1140 疾病编码 疾病名称 排除内容 Q22.400 先天性三尖瓣狭窄 表 2-3-174 Q22.400x003 先天性三尖瓣闭锁 表 2-3-174 Q22.800 三尖瓣的其他先天性畸形 表 2-3-174 Q22.800x004 先天性三尖瓣乳头肌起源异常 表 2-3-174 Q22.800x005 先天性三尖瓣骑跨 表 2-3-174 Q22.800x007 先天性三尖瓣裂 表 2-3-174 Q22.801 先天性三尖瓣关闭不全 表 2-3-174 Q22.802 先天性三尖瓣缺如 表 2-3-174 Q23.200 先天性二尖瓣狭窄 表 2-3-174 Q23.200x002 先天性二尖瓣闭锁 表 2-3-174 Q23.200x003 先天性二尖瓣狭窄,二尖瓣上环 表 2-3-174 Q23.200x004 先天性二尖瓣狭窄,瓣下,降落伞型 表 2-3-174 Q23.300 先天性二尖瓣关闭不全 表 2-3-174 Q23.300x002 先天性二尖瓣关闭不全并狭窄 表 2-3-174 Q23.400 左心发育不全综合征 表 2-3-174 Q23.401 先天性升主动脉发育不良 表 2-3-174 Q24.100 左位心 表 2-3-174 Q24.300 肺动脉漏斗部狭窄 表 2-3-174 Q24.300x002 肺动脉瓣狭窄,瓣下 表 2-3-174 Q24.800 心脏其他特指的先天性畸形 表 2-3-174 Q24.800x010 单组房室瓣 表 2-3-174 Q24.800x011 先天性房室瓣骑跨 表 2-3-174 Q24.800x012 先天性房室瓣关闭不全 表 2-3-174 Q24.800x014 先天性右心室憩室 表 2-3-174 Q24.800x017 先天性心脏憩室 表 2-3-174 Q24.800x018 先天性心包憩室 表 2-3-174 Q24.800x025 右旋心 表 2-3-174 Q24.800x026 左旋心 表 2-3-174 Q24.800x027 心脏转位不全 表 2-3-174 Q24.800x028 心房畸形 表 2-3-174 Q24.800x030 心室憩室 表 2-3-174 Q24.803 假腱索 表 2-3-174 Q24.804 十字交叉心 表 2-3-174 Q24.805 左室流出道肌束肥厚 表 2-3-174 Q24.806 心室肌致密化不全 表 2-3-174 Q24.807 先天性心包囊肿 表 2-3-174 Q24.808 先天性心包缺损 表 2-3-174 Q24.809 先天性心室肥厚 表 2-3-174 Q24.810 先天性心脏肥大 表 2-3-174 Q24.811 先天性右心房憩室 表 2-3-174 Q24.812 左室憩室 表 2-3-174 Q24.813 中位心 表 2-3-174 Q24.814 心室异常肌束 表 2-3-174
1141 疾病编码 疾病名称 排除内容 Q24.815 心脏缺如 表 2-3-174 Q25.000 动脉导管未闭 表 2-3-174 Q25.100 主动脉缩窄 表 2-3-174 Q25.200 主动脉闭锁 表 2-3-174 Q25.300 主动脉狭窄 表 2-3-174 Q25.301 先天性主动脉瓣上狭窄 表 2-3-174 Q25.302 先天性降主动脉狭窄 表 2-3-174 Q25.303 左室流出道梗阻 表 2-3-174 Q25.400 主动脉的其他先天性畸形 表 2-3-174 Q25.400x009 先天性主动脉憩室 表 2-3-174 Q25.400x010 先天性主动脉骑跨 表 2-3-174 Q25.400x012 先天性主动脉窦畸形 表 2-3-174 Q25.400x013 先天性主动脉左房分流 表 2-3-174 Q25.401 先天性高主动脉弓 表 2-3-174 Q25.402 先天性双主动脉弓 表 2-3-174 Q25.403 先天性主动脉窦动脉瘤破裂 表 2-3-174 Q25.404 先天性主动脉弓断离 表 2-3-174 Q25.405 先天性主动脉弓发育不良 表 2-3-174 Q25.406 先天性主动脉扩张 表 2-3-174 Q25.407 先天性主动脉右位 表 2-3-174 Q25.408 主动脉窦动脉瘤 表 2-3-174 Q25.500 肺动脉闭锁 表 2-3-174 Q25.600 肺动脉狭窄 表 2-3-174 Q25.601 先天性肺动脉瓣上狭窄 表 2-3-174 Q26.000 先天性腔静脉狭窄 表 2-3-174 Q26.000x001 先天性上下腔静脉狭窄 表 2-3-174 Q26.000x002 先天性上腔静脉狭窄 表 2-3-174 Q26.000x003 先天性下腔静脉狭窄 表 2-3-174 Q26.000x004 先天性下腔静脉闭锁 表 2-3-174 Q30.000 鼻后孔闭锁 表 2-3-175 Q30.001 先天性前鼻孔狭窄 表 2-3-175 Q33.300 肺不发生 表 2-3-175 Q33.301 先天性肺叶缺如 表 2-3-175 Q35.100 硬腭裂 表 2-3-176 Q35.101 双侧部分硬腭裂 表 2-3-176 Q35.300 软腭裂 表 2-3-176 Q35.301 软腭穿孔 表 2-3-176 Q35.302 隐性腭裂 表 2-3-176 Q35.500 硬腭裂伴有软腭裂 表 2-3-176 Q35.500x004 先天性双侧三度腭裂 表 2-3-176 Q35.501 单侧硬腭裂伴软腭裂 表 2-3-176 Q35.502 单侧硬腭裂伴软腭裂和齿槽裂 表 2-3-176 Q35.700 腭垂裂 表 2-3-176
1142 疾病编码 疾病名称 排除内容 Q37.300 软腭裂伴有单侧唇裂 表 2-3-176 Q37.500 硬腭和软腭裂伴有单侧唇裂 表 2-3-176 Q39.100 食管闭锁伴有气管食管瘘 表 2-3-177 Q39.100x011 先天性食管闭锁伴气管和食管上段瘘 表 2-3-177 Q39.100x021 先天性食管闭锁伴气管和食管下段瘘 表 2-3-177 Q39.200 先天性气管食管瘘不伴有闭锁 表 2-3-177 Q39.200x011 先天性气管食管瘘 表 2-3-177 Q39.500 先天性食管扩张 表 2-3-177 Q39.501 先天性食管失弛缓症 表 2-3-177 Q40.100 先天性食管裂孔疝 表 2-3-177 Q41.000 十二指肠先天性缺如、闭锁和狭窄 表 2-3-177 Q41.001 先天性十二指肠缺如 表 2-3-177 Q41.002 先天性十二指肠狭窄 表 2-3-177 Q41.003 先天性十二指肠闭锁 表 2-3-177 Q41.100 空肠先天性缺如、闭锁和狭窄 表 2-3-177 Q41.101 先天性空肠狭窄 表 2-3-177 Q41.102 先天性空肠闭锁 表 2-3-177 Q41.103 苹果皮综合征 表 2-3-177 Q41.104 先天性空肠缺如 表 2-3-177 Q41.200 回肠先天性缺如、闭锁和狭窄 表 2-3-177 Q41.201 先天性回肠缺如 表 2-3-177 Q41.202 先天性回肠狭窄 表 2-3-177 Q41.203 先天性回肠闭锁 表 2-3-177 Q42.000 直肠先天性缺如、闭锁和狭窄，伴有瘘 表 2-3-177 Q42.000x101 先天性直肠闭锁伴直肠尿道瘘 表 2-3-177 Q42.000x201 先天性直肠闭锁伴直肠膀胱瘘 表 2-3-177 Q42.000x301 先天性直肠闭锁伴直肠外阴瘘 表 2-3-177 Q42.000x401 先天性直肠闭锁伴直肠皮肤瘘 表 2-3-177 Q42.000x501 先天性直肠闭锁伴直肠结肠瘘 表 2-3-177 Q42.001 直肠先天性狭窄，伴有瘘 表 2-3-177 Q42.002 直肠先天性闭锁，伴有瘘 表 2-3-177 Q42.100 直肠先天性闭锁和狭窄，不伴有瘘 表 2-3-177 Q42.101 直肠先天性狭窄，不伴有瘘 表 2-3-177 Q42.102 直肠先天性闭锁，不伴有瘘 表 2-3-177 Q42.800 大肠其他部位的先天性缺如、闭锁和狭窄 表 2-3-177 Q42.800x002 先天性结肠缺如 表 2-3-177 Q42.800x003 先天性结肠狭窄 表 2-3-177 Q42.801 阑尾闭锁 表 2-3-177 Q42.802 阑尾缺如 表 2-3-177 Q42.803 先天性结肠闭锁 表 2-3-177 Q42.900 大肠先天性缺如、闭锁和狭窄 表 2-3-177 Q42.901 先天性大肠闭锁 表 2-3-177 Q42.902 先天性大肠狭窄 表 2-3-177
1143
疾病编码 疾病名称 排除内容
Q42.903 先天性大肠缺如 表 2-3-177
Q55.900 男性生殖器官先天性畸形 表 2-3-178
Q55.901 男性生殖器官发育不全 表 2-3-178
Q60.400 双侧肾发育不全 表 2-3-179
Q60.400x001 双侧肾不发育 表 2-3-179
Q60.600 波特综合征 表 2-3-179
Q73.000 四肢先天性缺如 表 2-3-180
Q74.900 四肢先天性畸形 表 2-3-180
Q77.100 致死性身材矮小症 表 2-3-180
Q92.100 全染色体三体性，（同源）嵌合体（有丝分裂不分离） 表 2-3-182
Q92.200 常染色体大部分三体性 表 2-3-182
Q92.500 常染色体伴有其他复杂性重排的重复 表 2-3-182
Q92.700 常染色体三倍体和多倍体 表 2-3-182
Q92.800 常染色体其他特指的三体性和部分三体型 表 2-3-182
Q93.200 环状染色体或双着丝粒染色体替换 表 2-3-182
Q93.400 染色体5短臂缺失 表 2-3-182
R04.100 咽喉出血 表 2-3-183
R04.800 呼吸道其他部位出血 表 2-3-183
R04.800x002 支气管内出血 表 2-3-183
R04.800x004 弥漫性肺泡出血 表 2-3-183
R04.801 鼻咽部出血 表 2-3-183
R04.802 肺出血 表 2-3-183
R04.900 呼吸道出血 表 2-3-183
R09.000 窒息 表 2-3-183
R09.200 呼吸停止 表 2-3-183
R09.201 心脏呼吸衰竭 表 2-3-183
R16.200 肝大伴有脾大，不可归类在他处者 表 2-3-184
R16.200x001 肝脾大 表 2-3-184
R34.x00 无尿和少尿 表 2-3-188
R34.x01 少尿 表 2-3-188
R34.x02 无尿 表 2-3-188
R40.200 昏迷 表 2-3-189
R40.200x002 一过性意识丧失 表 2-3-189
R40.200x004 深昏迷 表 2-3-189
R40.200x005 意识模糊 表 2-3-189
R40.201 意识丧失 表 2-3-189
R52.100 慢性顽固性疼痛 表 2-3-191
R57.000 心源性休克 表 2-3-191
R57.100 血容量不足性休克 表 2-3-191
R57.101 失血性休克 表 2-3-191
R57.200 脓毒性休克 表 2-3-191
R57.800 休克，其他的 表 2-3-191
R57.800x003 内毒素性休克 表 2-3-191
1144
疾病编码 疾病名称 排除内容
R57.801 梗阻性休克 表 2-3-191
R57.802 血管舒张性休克 表 2-3-191
R57.803 神经源性休克 表 2-3-191
R57.900 休克 表 2-3-191
R57.900x002 周围循环衰竭 表 2-3-191
R57.901 循环衰竭 表 2-3-191
R60.100 全身性水肿 表 2-3-191
R64.x00 恶病质 表 2-3-191
R64.x00x002 消瘦 表 2-3-191
R65.000 传染性病因的全身炎症反应综合征不伴有器官衰竭 表 2-3-191
R65.100 传染性病因的全身炎症反应综合征伴有器官衰竭 表 2-3-191
R65.101 重症脓毒症 表 2-3-191
R65.200 非传染性病因的全身炎症反应综合征不伴有器官衰竭 表 2-3-191
R65.300 非传染性病因的全身炎症反应综合征伴有器官衰竭 表 2-3-191
R65.301 非感染性多器官功能障碍综合征（MODS） 表 2-3-191
R65.900 全身炎症反应综合征 表 2-3-191
R68.800 一般症状和体征，其他特指的 表 2-3-191
R68.800x001 多脏器功能衰竭 表 2-3-191
R68.800x002 衰弱状态 表 2-3-191
R68.800x003 非婴儿哭闹 表 2-3-191
R68.801 毒血症 表 2-3-191
R68.803 神游症 表 2-3-191
R78.100 血中发现阿片药物 表 2-3-192
R82.100 肌红蛋白尿 表 2-3-193
R82.400 丙酮尿 表 2-3-193
R82.401 酮尿 表 2-3-193
R96.000 瞬间死亡 表 2-3-195
R96.000x001 猝死 表 2-3-195
R96.001 突然不明原因的死亡 表 2-3-195
R96.100 死亡发生于症状起始后24小时以内，另无解释 表 2-3-195
R96.100x001 无疾病体征的死亡 表 2-3-195
R99.x00 其他原因不明确和未特指原因的死亡 表 2-3-195
R99.x00x002 原因不明的死亡 表 2-3-195
R99.x01 死亡 表 2-3-195
S01.700 头部多处开放性伤口 表 2-3-196
S02.100 颅底骨骨折 表 2-3-196
S02.100x002 前颅凹骨折 表 2-3-196
S02.100x003 中颅凹骨折 表 2-3-196
S02.100x004 后颅凹骨折 表 2-3-196
S02.100x006 眶顶骨折 表 2-3-196
S02.100x008 额窦骨折 表 2-3-196
S02.100x009 蝶骨骨折 表 2-3-196
S02.101 枕骨骨折 表 2-3-196
1145 疾病编码 疾病名称 排除内容 S02.102 颞骨骨折 表 2-3-196 S02.103 筛窦骨折 表 2-3-196 S02.111 开放性颅底骨骨折 表 2-3-196 S02.112 开放性枕骨骨折 表 2-3-196 S02.113 开放性颞骨骨折 表 2-3-196 S02.114 开放性筛窦骨折 表 2-3-196 S02.300 眶底骨折 表 2-3-196 S02.300x002 眶底粉碎性骨折 表 2-3-196 S02.311 开放性眶底骨折 表 2-3-196 S02.700 累及颅骨和面骨的多处骨折 表 2-3-196 S02.700x001 颅骨多发性骨折 表 2-3-196 S02.700x002 颅骨和面骨多发性骨折 表 2-3-196 S02.700x004 鼻眶筛骨折 表 2-3-196 S02.701 多发性面骨骨折 表 2-3-196 S02.711 开放性多发性面骨骨折 表 2-3-196 S02.712 开放性多发性颅骨骨折 表 2-3-196 S06.100 创伤性大脑水肿 表 2-3-196 S06.200 弥散性脑损伤 表 2-3-196 S06.200x001 弥散性大脑损伤 表 2-3-196 S06.200x002 弥散性小脑损伤 表 2-3-196 S06.200x011 弥散性大脑损伤伴出血 表 2-3-196 S06.200x021 弥散性小脑损伤伴出血 表 2-3-196 S06.200x031 多发性大脑内出血 表 2-3-196 S06.200x032 多发性大脑血肿 表 2-3-196 S06.200x033 多发性小脑血肿 表 2-3-196 S06.200x081 多发性大脑挫裂伤 表 2-3-196 S06.200x082 多发性小脑挫裂伤 表 2-3-196 S06.201 脑干挫伤 表 2-3-196 S06.202 脑挫伤 表 2-3-196 S06.203 大脑撕裂伤 表 2-3-196 S06.204 创伤性脑疝 表 2-3-196 S06.205 创伤性脑受压 表 2-3-196 S06.206 弥漫性轴索损伤 表 2-3-196 S06.211 开放性脑挫伤 表 2-3-196 S06.300 局部脑损伤 表 2-3-196 S06.300x001 局灶性大脑损伤 表 2-3-196 S06.300x002 局灶性小脑损伤 表 2-3-196 S06.300x011 局灶性大脑挫伤伴出血 表 2-3-196 S06.300x021 局灶性小脑挫伤伴出血 表 2-3-196 S06.300x031 局灶性大脑挫伤伴血肿 表 2-3-196 S06.300x032 局灶性大脑挫伤伴大量出血 表 2-3-196 S06.300x041 局灶性小脑挫伤伴血肿 表 2-3-196 S06.300x042 局灶性小脑挫伤伴大量出血 表 2-3-196
1146 疾病编码 疾病名称 排除内容 S06.300x081 局灶性大脑挫裂伤 表 2-3-196 S06.300x082 局灶性小脑挫裂伤 表 2-3-196 S06.301 创伤性脑局灶出血 表 2-3-196 S06.302 创伤性脑血肿 表 2-3-196 S06.310 开放性局灶性脑损伤 表 2-3-196 S06.400 硬膜外出血 表 2-3-196 S06.401 创伤性闭合性硬膜外血肿 表 2-3-196 S06.410 开放性硬膜外出血 表 2-3-196 S06.500 创伤性硬膜下出血 表 2-3-196 S06.500x002 创伤性硬脑膜下血肿 表 2-3-196 S06.500x004 急性创伤性硬脑膜下血肿 表 2-3-196 S06.500x005 亚急性创伤性硬脑膜下出血 表 2-3-196 S06.500x006 亚急性创伤性硬脑膜下血肿 表 2-3-196 S06.500x007 慢性创伤性硬脑膜下出血 表 2-3-196 S06.501 创伤性急性硬膜下出血 表 2-3-196 S06.502 创伤性慢性硬膜下血肿 表 2-3-196 S06.510 开放性硬膜下出血 表 2-3-196 S06.600 创伤性蛛网膜下出血 表 2-3-196 S06.600x002 创伤性蛛网膜下腔血肿 表 2-3-196 S06.610 开放性蛛网膜下隙出血 表 2-3-196 S06.700 颅内损伤伴有延长的昏迷 表 2-3-196 S06.700x001 闭合性颅脑损伤轻型 表 2-3-196 S06.700x002 闭合性颅脑损伤中型 表 2-3-196 S06.700x003 闭合性颅脑损伤重型 表 2-3-196 S06.700x004 闭合性颅脑损伤特重型 表 2-3-196 S06.700x005 开放性颅脑损伤轻型 表 2-3-196 S06.700x006 开放性颅脑损伤中型 表 2-3-196 S06.700x007 开放性颅脑损伤重型 表 2-3-196 S06.700x008 开放性颅脑损伤特重型 表 2-3-196 S06.710 开放性颅内损伤伴长时间昏迷 表 2-3-196 S06.800 颅内损伤，其他的 表 2-3-196 S06.800x002 创伤性脑内血肿 表 2-3-196 S06.800x004 创伤性小脑血肿 表 2-3-196 S06.800x005 创伤性小脑挫伤 表 2-3-196 S06.800x007 创伤性颅内血肿 表 2-3-196 S06.800x009 创伤性颅内动脉瘤 表 2-3-196 S06.800x010 创伤性脑梗塞 表 2-3-196 S06.800x011 创伤性颅内积气 表 2-3-196 S06.800x012 创伤性脑积水 表 2-3-196 S06.800x013 创伤性硬脑膜下积液 表 2-3-196 S06.801 创伤性小脑出血 表 2-3-196 S06.802 创伤性脑出血 表 2-3-196 S06.803 创伤性脑干出血 表 2-3-196
1147 疾病编码 疾病名称 排除内容 S06.804 创伤性颅内出血 表 2-3-196 S06.805 创伤性颅内海绵窦损伤 表 2-3-196 S06.811 开放性脑出血 表 2-3-196 S06.812 开放性脑干出血 表 2-3-196 S06.813 开放性小脑出血 表 2-3-196 S06.814 开放性颅内出血 表 2-3-196 S07.000 面部挤压伤 表 2-3-196 S07.100 颅骨挤压伤 表 2-3-196 S08.100 耳创伤性切断 表 2-3-196 S08.800 头部其他部位的创伤性切断 表 2-3-196 S08.801 创伤性鼻切断 表 2-3-196 S08.900 头部的创伤性切断 表 2-3-196 S11.000 颈部开放性伤口累及喉和气管 表 2-3-197 S11.001 开放性气管损伤 表 2-3-197 S11.002 开放性喉损伤 表 2-3-197 S11.003 开放性颈部气管断裂 表 2-3-197 S11.004 喉气管贯通伤 表 2-3-197 S11.200 颈部开放性伤口累及咽和颈部食管 表 2-3-197 S11.201 开放性咽部损伤 表 2-3-197 S11.202 开放性颈部食管损伤 表 2-3-197 S12.700 颈椎多处骨折 表 2-3-197 S12.710 开放性多发性颈椎骨折 表 2-3-197 S14.000 颈部脊髓震荡和水肿 表 2-3-197 S14.001 颈部脊髓水肿 表 2-3-197 S14.002 颈部脊髓震荡 表 2-3-197 S14.100 颈部脊髓其他和未特指的损伤 表 2-3-197 S14.100x011 颈部脊髓完全损伤 表 2-3-197 S14.100x021 颈部脊髓中央损伤综合征 表 2-3-197 S14.100x022 脊髓中央管综合征 表 2-3-197 S14.100x031 颈部脊髓前索综合征 表 2-3-197 S14.100x032 颈部脊髓不完全损伤 表 2-3-197 S14.100x033 颈部脊髓后索综合征 表 2-3-197 S14.100x701 颈部脊髓功能损伤 表 2-3-197 S14.100x711 颈部脊髓功能损伤C1 表 2-3-197 S14.100x721 颈部脊髓功能损伤C2 表 2-3-197 S14.100x731 颈部脊髓功能损伤C3 表 2-3-197 S14.100x741 颈部脊髓功能损伤C4 表 2-3-197 S14.100x751 颈部脊髓功能损伤C5 表 2-3-197 S14.100x761 颈部脊髓功能损伤C6 表 2-3-197 S14.100x771 颈部脊髓功能损伤C7 表 2-3-197 S14.100x781 颈胸段脊髓功能损伤 表 2-3-197 S14.101 颈部脊髓损伤 表 2-3-197 S14.200 颈椎棘突神经根的损伤 表 2-3-197
